chapter,gut_line,text
24,3970,Persia sank into a confusion of dynastic troubles.  Xerxes was
24,3971,"murdered in 465 B.C. and rebellions in Egypt, Syria and Media"
24,3972,broke up the brief order of that mighty realm.  The history of
24,3973,Herodotus lays stress on the weakness of Persia.  This history is
24,3974,indeed what we should now call propaganda--propaganda for Greece
24,3975,"to unite and conquer Persia.  Herodotus makes one character,"
24,3976,"Aristagoras, go to the Spartans with a map of the known world and"
24,3977,"say to them: ""These Barbarians are not valiant in fight.  You on"
24,3978,the other hand have now attained the utmost skill in war .... No
24,3979,"other nations in the world have what they possess: gold, silver,"
24,3980,"bronze, embroidered garments, beasts and slaves.  _All this you"
24,3981,"might have for yourselves, if you so desired._"""
25,3995,The century and a half that followed the defeat of Persia was one
25,3996,of very great splendour for the Greek civilization.  True that
25,3997,Greece was torn by a desperate struggle for ascendancy between
25,3998,"Athens, Sparta and other states (the Peloponnesian War 431 to 404"
25,3999,B.C.) and that in 338 B.C. the Macedonians became virtually
25,4000,masters of Greece; nevertheless during this period the thought and
25,4001,the creative and artistic impulse of the Greeks rose to levels
25,4002,that made their achievement a lamp to mankind for all the rest of
25,4003,history.
25,4005,The head and centre of this mental activity was Athens.  For over
25,4006,thirty years (466 to 428 B.C.) Athens was dominated by a man of
25,4007,"great vigour and liberality of mind, Pericles, who set himself to"
25,4008,rebuild the city from the ashes to which the Persians had reduced
25,4009,it. The beautiful ruins that still glorify Athens to-day are
25,4010,chiefly the remains of this great effort.  And he did not simply
25,4011,rebuild a material Athens.  He rebuilt Athens intellectually.  He
25,4012,"gathered about him not only architects and sculptors but poets,"
25,4013,"dramatists, philosophers and teachers.  Herodotus came to Athens"
25,4014,to recite his history (438 B.C.). Anaxagoras came with the
25,4015,beginnings of a scientific description of the sun and stars.
25,4016,"AEschylus, Sophocles and Euripides one after the other carried the"
25,4017,Greek drama to its highest levels or beauty and nobility.
25,4019,The impetus Pericles gave to the intellectual life of Athens lived
25,4020,"on after his death, and in spite of the fact that the peace of"
25,4021,Greece was now broken by the Peloponnesian War and a long and
25,4022,"wasteful struggle for ""ascendancy"" was beginning.  Indeed the"
25,4023,darkling of the political horizon seems for a time to have
25,4024,quickened rather than discouraged men's minds.
25,4026,Already long before the time of Pericles the peculiar freedom of
25,4027,Greek institutions had given great importance to skill in
25,4028,discussion.  {140} Decision rested neither with king nor with
25,4029,priest but in the assemblies of the people or of leading men.
25,4030,Eloquence and able argument became very desirable accomplishments
25,4031,"therefore, and a class of teachers arose, the Sophists, who"
25,4032,undertook to strengthen young men in these arts.  But one cannot
25,4033,"reason without matter, and knowledge followed in the wake of"
25,4034,speech.  The activities and rivalries of these Sophists led very
25,4035,"naturally to an acute examination of style, of methods of thought"
25,4036,and of the validity of arguments.  When Pericles died a certain
25,4037,Socrates was becoming prominent as an able and destructive critic
25,4038,of bad argument--and much of the teaching of the Sophists was bad
25,4039,argument.  A group of brilliant young men gathered about Socrates.
25,4040,In the end Socrates was executed for disturbing people's minds
25,4041,"(399 B.C.), he was condemned after the dignified fashion of the"
25,4042,Athens of those days to drink in his own house and among his own
25,4043,"friends a poisonous draught made from hemlock, but the disturbance"
25,4044,of people's minds went on in spite of his condemnation. His young
25,4045,men carried on his teaching.
25,4059,Chief among these young men was Plato (427 to 347 B.C.) who
25,4060,presently began to teach philosophy in the grove of the Academy.
25,4061,"His teaching fell into two main divisions, an examination of the"
25,4062,foundations and methods of human thinking and an examination of
25,4063,"political institutions.  He was the first man to write a Utopia,"
25,4064,that is to say the plan of a community different from and better
25,4065,than any {142} existing community.  This shows an altogether
25,4066,unprecedented boldness in the human mind which had hitherto
25,4067,accepted social traditions and usages with scarcely a question.
25,4068,"Plato said plainly to mankind: ""Most of the social and political"
25,4069,"ills from which you suffer are under your control, given only the"
25,4070,will and courage to change them.  You can live in another and a
25,4071,wiser fashion if you choose to think it out and work it out.  You
25,4072,"are not awake to your own power.""  That is a high adventurous"
25,4073,teaching that has still to soak in to the common intelligence of
25,4074,"our race.  One of his earliest works was the Republic, a dream of"
25,4075,"a communist aristocracy; his last unfinished work was the Laws, a"
25,4076,scheme of regulation for another such Utopian state.
25,4080,The criticism of methods of thinking and methods of government was
25,4081,"carried on after Plato's death by Aristotle, who had been his"
25,4082,pupil and who taught in the Lyceum.  Aristotle came from the city
25,4083,"of Stagira in Macedonia, and his father was court physician to the"
25,4084,"Macedonian king.  For a time Aristotle was tutor to Alexander,"
25,4085,"{144} the king's son, who was destined to achieve very great"
25,4086,things of which we shall soon be telling.  Aristotle's work upon
25,4087,methods of thinking carried the science of Logic to a level at
25,4088,"which it remained for fifteen hundred years or more, until the"
25,4089,mediaeval schoolmen took up the ancient questions again.  He made
25,4090,no Utopias.  Before man could really control his destiny as Plato
25,4091,"taught, Aristotle perceived that he needed far more knowledge and"
25,4092,far more accurate knowledge than he possessed.  And so Aristotle
25,4093,began that systematic collection of knowledge which nowadays we
25,4094,call Science.  He sent out explorers to collect _facts_.  He was
25,4095,the father of natural history.  He was the founder of political
25,4096,science.  His students at the Lyceum examined and compared the
25,4097,constitutions of 158 different states ....
25,4103,Here in the fourth century B.C. we find men who are practically
25,4104,"""modern thinkers.""  The child-like, dream-like methods of"
25,4105,primitive thought had given way to a disciplined and critical
25,4106,attack upon the problems of life.  The weird and monstrous
25,4107,"symbolism and imagery of the gods and god monsters, and all the"
25,4108,taboos and awes and restraints that have hitherto encumbered
25,4109,"thinking are here completely set aside.  Free, exact and"
25,4110,systematic thinking has begun.  The fresh and unencumbered mind of
25,4111,these newcomers out of the northern forests has thrust itself into
25,4112,the mysteries of the temple and let the daylight in.
26,4124,From 431 to 404 B.C. the Peloponnesian War wasted Greece.
26,4125,"Meanwhile to the north of Greece, the kindred country of Macedonia"
